Game Date,Location,Neutral Game,Conference Game,Postseason Game,NCAA Tourney Game,Matchup,Home Team,Home Rk,Home Score,Away Team,Away Rk,Away Score,Home W,Home Pt Diff
2021-01-14,@ Oregon State,0,1,0,0,Arizona vs. Oregon State,Oregon State,248.0,64,Arizona,8.0,98,0,-34
2021-01-21,@ Arizona State,0,1,0,0,Arizona vs. Arizona State,Arizona State,163.0,82,Arizona,15.0,84,0,-2
2021-01-25,@ Arizona,0,1,0,0,Arizona State vs. Arizona,Arizona,33.0,80,Arizona State,98.0,67,1,13
2021-01-28,@ Arizona,0,1,0,0,Stanford vs. Arizona,Arizona,35.0,64,Stanford,71.0,73,0,-9
2021-01-30,@ Arizona,0,1,0,0,California vs. Arizona,Arizona,33.0,71,California,213.0,50,1,21
2021-02-04,@ Utah,0,1,0,0,Arizona vs. Utah,Utah,46.0,73,Arizona,49.0,58,1,15
2021-02-06,@ Colorado,0,1,0,0,Arizona vs. Colorado,Colorado,19.0,82,Arizona,55.0,79,1,3
2021-02-11,@ Arizona,0,1,0,0,Oregon State vs. Arizona,Arizona,68.0,70,Oregon State,290.0,61,1,9
2021-02-13,@ Arizona,0,1,0,0,Oregon vs. Arizona,Arizona,74.0,61,Oregon,131.0,63,0,-2
2021-02-18,@ UCLA,0,1,0,0,Arizona vs. UCLA,UCLA,62.0,74,Arizona,95.0,60,1,14
2021-02-20,@ Southern California,0,1,0,0,Arizona vs. Southern California,Southern California,48.0,72,Arizona,62.0,81,0,-9
2021-02-25,@ Arizona,0,1,0,0,Washington State vs. Arizona,Arizona,47.0,69,Washington State,97.0,53,1,16
2021-02-27,@ Arizona,0,1,0,0,Washington vs. Arizona,Arizona,48.0,75,Washington,271.0,74,1,1
2021-03-01,@ Oregon,0,1,0,0,Arizona vs. Oregon,Oregon,96.0,80,Arizona,87.0,69,1,11
2020-11-26,Neutral,1,0,0,0,Villanova vs. Arizona State,Arizona State,82.0,74,Villanova,92.0,83,0,-9
2020-12-03,@ California,0,1,0,0,Arizona State vs. California,California,158.0,62,Arizona State,39.0,70,0,-8
2020-12-10,@ Arizona State,0,0,0,0,San Diego State vs. Arizona State,Arizona State,115.0,68,San Diego State,7.0,80,0,-12
2020-12-13,@ Grand Canyon,0,0,0,0,Arizona State vs. Grand Canyon,Grand Canyon,238.0,70,Arizona State,67.0,71,0,-1
2020-12-16,@ Arizona State,0,0,0,0,UTEP vs. Arizona State,Arizona State,72.0,63,UTEP,53.0,76,0,-13
2021-01-07,@ Arizona State,0,1,0,0,UCLA vs. Arizona State,Arizona State,200.0,75,UCLA,6.0,81,0,-6
2021-01-09,@ Arizona State,0,1,0,0,Southern California vs. Arizona State,Arizona State,166.0,64,Southern California,2.0,73,0,-9
2021-01-16,@ Oregon State,0,1,0,0,Arizona State vs. Oregon State,Oregon State,289.0,80,Arizona State,137.0,79,1,1
2021-01-28,@ Arizona State,0,1,0,0,California vs. Arizona State,Arizona State,84.0,72,California,209.0,68,1,4
2021-01-30,@ Arizona State,0,1,0,0,Stanford vs. Arizona State,Arizona State,120.0,79,Stanford,53.0,75,1,4
2021-02-11,@ Arizona State,0,1,0,0,Oregon vs. Arizona State,Arizona State,136.0,64,Oregon,92.0,75,0,-11
2021-02-14,@ Arizona State,0,1,0,0,Oregon State vs. Arizona State,Arizona State,169.0,75,Oregon State,223.0,73,1,2
2021-02-17,@ Southern California,0,1,0,0,Arizona State vs. Southern California,Southern California,51.0,89,Arizona State,153.0,71,1,18
2021-02-20,@ UCLA,0,1,0,0,Arizona State vs. UCLA,UCLA,41.0,80,Arizona State,138.0,79,1,1
2021-02-23,@ Arizona State,0,1,0,0,Washington vs. Arizona State,Arizona State,82.0,97,Washington,168.0,64,1,33
2021-02-25,@ Arizona State,0,1,0,0,Washington vs. Arizona State,Arizona State,78.0,80,Washington,226.0,72,1,8
2021-02-27,@ Arizona State,0,1,0,0,Washington State vs. Arizona State,Arizona State,114.0,77,Washington State,105.0,74,1,3
2021-03-04,@ Colorado,0,1,0,0,Arizona State vs. Colorado,Colorado,11.0,75,Arizona State,128.0,61,1,14
2021-03-06,@ Utah,0,1,0,0,Arizona State vs. Utah,Utah,67.0,98,Arizona State,116.0,59,1,39
2021-03-10,Neutral,1,0,1,0,Arizona State vs. Washington State,Washington State,119.0,59,Arizona State,121.0,64,0,-5
2021-03-11,Neutral,1,0,1,0,Arizona State vs. Oregon,Oregon,101.0,91,Arizona State,159.0,73,1,18
2020-11-28,@ Arkansas,0,0,0,0,North Texas vs. Arkansas,Arkansas,183.0,69,North Texas,184.0,54,1,15
2020-12-02,@ Arkansas,0,0,0,0,UT Arlington vs. Arkansas,Arkansas,73.0,72,UT Arlington,181.0,60,1,12
2020-12-05,@ Arkansas,0,0,0,0,Lipscomb vs. Arkansas,Arkansas,128.0,86,Lipscomb,187.0,50,1,36
2020-12-09,@ Arkansas,0,0,0,0,Southern vs. Arkansas,Arkansas,82.0,79,Southern,185.0,44,1,35
2020-12-12,@ Arkansas,0,0,0,0,Central Arkansas vs. Arkansas,Arkansas,100.0,100,Central Arkansas,40.0,75,1,25
2020-12-20,@ Arkansas,0,0,0,0,Oral Roberts vs. Arkansas,Arkansas,117.0,87,Oral Roberts,164.0,76,1,11
2020-12-30,@ Auburn,0,1,0,0,Arkansas vs. Auburn,Auburn,77.0,85,Arkansas,122.0,97,0,-12
2021-01-02,@ Arkansas,0,1,0,0,Missouri vs. Arkansas,Arkansas,73.0,68,Missouri,5.0,81,0,-13
2021-01-06,@ Tennessee,0,1,0,0,Arkansas vs. Tennessee,Tennessee,8.0,79,Arkansas,55.0,74,1,5
2021-01-09,@ Arkansas,0,1,0,0,Georgia vs. Arkansas,Arkansas,30.0,99,Georgia,130.0,69,1,30
2021-01-13,@ LSU,0,1,0,0,Arkansas vs. LSU,LSU,13.0,92,Arkansas,17.0,76,1,16
2021-01-20,@ Arkansas,0,1,0,0,Auburn vs. Arkansas,Arkansas,17.0,75,Auburn,36.0,73,1,2
2021-01-23,@ Vanderbilt,0,1,0,0,Arkansas vs. Vanderbilt,Vanderbilt,174.0,71,Arkansas,24.0,92,0,-21
2021-01-27,@ Arkansas,0,1,0,0,Ole Miss vs. Arkansas,Arkansas,23.0,74,Ole Miss,26.0,59,1,15
2021-01-30,@ Oklahoma State,0,0,0,0,Arkansas vs. Oklahoma State,Oklahoma State,40.0,81,Arkansas,17.0,77,1,4
2021-02-02,@ Arkansas,0,1,0,0,Mississippi State vs. Arkansas,Arkansas,27.0,61,Mississippi State,68.0,45,1,16
2021-02-09,@ Kentucky,0,1,0,0,Arkansas vs. Kentucky,Kentucky,47.0,80,Arkansas,18.0,81,0,-1
2021-02-13,@ Missouri,0,1,0,0,Arkansas vs. Missouri,Missouri,16.0,81,Arkansas,20.0,86,0,-5
2021-02-16,@ Arkansas,0,1,0,0,Florida vs. Arkansas,Arkansas,13.0,75,Florida,102.0,64,1,11
2021-02-27,@ Arkansas,0,1,0,0,LSU vs. Arkansas,Arkansas,18.0,83,LSU,4.0,75,1,8
2021-03-02,@ South Carolina,0,1,0,0,Arkansas vs. South Carolina,South Carolina,70.0,73,Arkansas,12.0,101,0,-28
2021-03-06,@ Arkansas,0,1,0,0,Texas A&M vs. Arkansas,Arkansas,8.0,87,Texas A&M,257.0,80,1,7
2021-03-12,Neutral,1,0,1,0,Missouri vs. Arkansas,Arkansas,5.0,70,Missouri,70.0,64,1,6
2021-03-13,Neutral,1,0,1,0,Arkansas vs. LSU,LSU,3.0,78,Arkansas,6.0,71,1,7
2021-03-19,Neutral,1,0,1,1,Colgate vs. Arkansas,Arkansas,6.0,85,Colgate,141.0,68,1,17
2021-03-21,Neutral,1,0,1,1,Texas Tech vs. Arkansas,Arkansas,7.0,68,Texas Tech,6.0,66,1,2
2021-03-27,Neutral,1,0,1,1,Oral Roberts vs. Arkansas,Arkansas,8.0,72,Oral Roberts,173.0,70,1,2
2021-03-29,Neutral,1,0,1,1,Arkansas vs. Baylor,Baylor,1.0,81,Arkansas,8.0,72,1,9
2020-11-27,@ Marshall,0,0,0,0,Arkansas State vs. Marshall,Marshall,,70,Arkansas State,,56,1,14
2020-11-29,@ Morehead State,0,0,0,0,Arkansas State vs. Morehead State,Morehead State,19.0,69,Arkansas State,68.0,61,1,8
2020-12-02,@ Memphis,0,0,0,0,Arkansas State vs. Memphis,Memphis,183.0,83,Arkansas State,211.0,54,1,29
2020-12-09,@ Arkansas State,0,0,0,0,Arkansas-Pine Bluff vs. Arkansas State,Arkansas State,172.0,74,Arkansas-Pine Bluff,100.0,75,0,-1
2021-01-01,@ Louisiana-Monroe,0,1,0,0,Arkansas State vs. Louisiana-Monroe,Louisiana-Monroe,159.0,84,Arkansas State,318.0,72,1,12
2021-01-02,@ Louisiana-Monroe,0,1,0,0,Arkansas State vs. Louisiana-Monroe,Louisiana-Monroe,188.0,62,Arkansas State,325.0,55,1,7
2021-01-15,@ Arkansas State,0,1,0,0,Louisiana-Monroe vs. Arkansas State,Arkansas State,339.0,74,Louisiana-Monroe,180.0,72,1,2
2021-01-16,@ Arkansas State,0,1,0,0,Louisiana-Monroe vs. Arkansas State,Arkansas State,340.0,93,Louisiana-Monroe,153.0,72,1,21
2021-01-22,@ Louisiana,0,1,0,0,Arkansas State vs. Louisiana,Louisiana,171.0,81,Arkansas State,332.0,68,1,13
2021-01-23,@ Louisiana,0,1,0,0,Arkansas State vs. Louisiana,Louisiana,156.0,77,Arkansas State,324.0,74,1,3
2021-01-29,@ Arkansas State,0,1,0,0,UT Arlington vs. Arkansas State,Arkansas State,306.0,83,UT Arlington,152.0,75,1,8
2021-01-30,@ Arkansas State,0,1,0,0,UT Arlington vs. Arkansas State,Arkansas State,301.0,64,UT Arlington,205.0,65,0,-1
2021-02-05,@ Arkansas State,0,1,0,0,Louisiana vs. Arkansas State,Arkansas State,277.0,95,Louisiana,108.0,87,1,8
2021-02-06,@ Arkansas State,0,1,0,0,Louisiana vs. Arkansas State,Arkansas State,258.0,83,Louisiana,93.0,77,1,6
2021-02-12,@ Arkansas State,0,1,0,0,Little Rock vs. Arkansas State,Arkansas State,251.0,73,Little Rock,105.0,62,1,11
2021-02-13,@ Little Rock,0,1,0,0,Arkansas State vs. Little Rock,Little Rock,124.0,65,Arkansas State,222.0,67,0,-2
2021-02-22,@ Arkansas State,0,1,0,0,Texas State vs. Arkansas State,Arkansas State,185.0,52,Texas State,207.0,57,0,-5
2021-02-26,@ UT Arlington,0,1,0,0,Arkansas State vs. UT Arlington,UT Arlington,189.0,73,Arkansas State,162.0,71,1,2
2021-02-27,@ UT Arlington,0,1,0,0,Arkansas State vs. UT Arlington,UT Arlington,201.0,64,Arkansas State,159.0,56,1,8
2021-03-05,Neutral,1,0,1,0,Georgia Southern vs. Arkansas State,Arkansas State,190.0,62,Georgia Southern,264.0,58,1,4
2021-03-06,Neutral,1,0,1,0,Arkansas State vs. Georgia State,Georgia State,47.0,71,Arkansas State,204.0,68,1,3
2020-11-27,@ Wisconsin,0,0,0,0,Arkansas-Pine Bluff vs. Wisconsin,Wisconsin,108.0,92,Arkansas-Pine Bluff,8.0,58,1,34
2020-11-29,@ Iowa State,0,0,0,0,Arkansas-Pine Bluff vs. Iowa State,Iowa State,211.0,80,Arkansas-Pine Bluff,38.0,63,1,17
2020-12-02,@ Northwestern,0,0,0,0,Arkansas-Pine Bluff vs. Northwestern,Northwestern,239.0,92,Arkansas-Pine Bluff,39.0,49,1,43
2020-12-05,@ Saint Louis,0,0,0,0,Arkansas-Pine Bluff vs. Saint Louis,Saint Louis,3.0,107,Arkansas-Pine Bluff,95.0,54,1,53
2020-12-12,@ Tulane,0,0,0,0,Arkansas-Pine Bluff vs. Tulane,Tulane,258.0,67,Arkansas-Pine Bluff,173.0,56,1,11
2020-12-15,@ North Texas,0,0,0,0,Arkansas-Pine Bluff vs. North Texas,North Texas,59.0,81,Arkansas-Pine Bluff,123.0,56,1,25
2020-12-21,@ Baylor,0,0,0,0,Arkansas-Pine Bluff vs. Baylor,Baylor,16.0,99,Arkansas-Pine Bluff,200.0,42,1,57
2021-01-02,@ Arkansas-Pine Bluff,0,1,0,0,Mississippi Valley State vs. Arkansas-Pine Bluff,Arkansas-Pine Bluff,256.0,92,Mississippi Valley State,323.0,52,1,40
2021-01-16,@ Southern,0,1,0,0,Arkansas-Pine Bluff vs. Southern,Southern,233.0,88,Arkansas-Pine Bluff,332.0,53,1,35
2021-01-23,@ Arkansas-Pine Bluff,0,1,0,0,Texas Southern vs. Arkansas-Pine Bluff,Arkansas-Pine Bluff,341.0,57,Texas Southern,263.0,66,0,-9
2021-01-25,@ Arkansas-Pine Bluff,0,1,0,0,Prairie View A&M vs. Arkansas-Pine Bluff,Arkansas-Pine Bluff,341.0,56,Prairie View A&M,158.0,73,0,-17
2021-01-30,@ Grambling State,0,1,0,0,Arkansas-Pine Bluff vs. Grambling State,Grambling State,317.0,74,Arkansas-Pine Bluff,342.0,71,1,3
2021-02-01,@ Jackson State,0,1,0,0,Arkansas-Pine Bluff vs. Jackson State,Jackson State,338.0,63,Arkansas-Pine Bluff,343.0,55,1,8
2021-02-13,@ Arkansas-Pine Bluff,0,1,0,0,Southern vs. Arkansas-Pine Bluff,Arkansas-Pine Bluff,343.0,71,Southern,283.0,73,0,-2
2021-02-23,@ Prairie View A&M,0,1,0,0,Arkansas-Pine Bluff vs. Prairie View A&M,Prairie View A&M,235.0,72,Arkansas-Pine Bluff,342.0,56,1,16
2021-02-25,@ Texas Southern,0,1,0,0,Arkansas-Pine Bluff vs. Texas Southern,Texas Southern,338.0,79,Arkansas-Pine Bluff,341.0,65,1,14
2021-03-01,@ Jackson State,0,1,0,0,Arkansas-Pine Bluff vs. Jackson State,Jackson State,340.0,64,Arkansas-Pine Bluff,334.0,58,1,6
2021-03-05,@ Mississippi Valley State,0,1,0,0,Arkansas-Pine Bluff vs. Mississippi Valley State,Mississippi Valley State,345.0,59,Arkansas-Pine Bluff,335.0,82,0,-23
2021-03-10,Neutral,1,0,1,0,Jackson State vs. Arkansas-Pine Bluff,Arkansas-Pine Bluff,340.0,62,Jackson State,341.0,74,0,-12
2020-11-28,Neutral,1,0,0,0,Buffalo vs. Buffalo,Buffalo,172.0,74,Buffalo,184.0,78,0,-4
2020-12-02,Neutral,1,0,0,0,Florida vs. Army,Army,100.0,69,Florida,239.0,76,0,-7
2020-12-06,@ Army,0,0,0,0,La Salle vs. Army,Army,108.0,63,La Salle,229.0,59,1,4
2021-01-02,@ Colgate,0,1,0,0,Army vs. Colgate,Colgate,332.0,101,Army,98.0,57,1,44
2021-01-03,@ Colgate,0,1,0,0,Army vs. Colgate,Colgate,1.0,73,Army,51.0,75,0,-2
2021-01-09,@ Holy Cross,0,1,0,0,Army vs. Holy Cross,Holy Cross,194.0,68,Army,54.0,83,0,-15
2021-01-10,@ Army,0,1,0,0,Holy Cross vs. Army,Army,189.0,61,Holy Cross,216.0,70,0,-9
2021-01-16,@ Boston University,0,1,0,0,Army vs. Boston University,Boston University,55.0,59,Army,148.0,79,0,-20
2021-01-17,@ Boston University,0,1,0,0,Army vs. Boston University,Boston University,187.0,65,Army,176.0,76,0,-11
2021-01-23,@ Navy,0,1,0,0,Army vs. Navy,Navy,247.0,69,Army,183.0,62,1,7
2021-01-24,@ Navy,0,1,0,0,Army vs. Navy,Navy,153.0,78,Army,175.0,87,0,-9
2021-02-13,@ Army,0,1,0,0,Colgate vs. Army,Army,117.0,74,Colgate,68.0,84,0,-10
2021-02-14,@ Army,0,1,0,0,Colgate vs. Army,Army,71.0,83,Colgate,64.0,92,0,-9
2021-02-20,@ Army,0,1,0,0,Holy Cross vs. Army,Army,52.0,69,Holy Cross,338.0,65,1,4
2021-02-21,@ Holy Cross,0,1,0,0,Army vs. Holy Cross,Holy Cross,312.0,67,Army,59.0,51,1,16
2021-02-27,@ Army,0,1,0,0,Boston University vs. Army,Army,117.0,63,Boston University,291.0,75,0,-12
2021-02-28,@ Army,0,1,0,0,Boston University vs. Army,Army,177.0,57,Boston University,305.0,55,1,2
2021-03-10,@ Army,0,0,1,0,Loyola (MD) vs. Army,Army,251.0,63,Loyola (MD),130.0,67,0,-4
2020-11-27,Neutral,1,0,0,0,Gonzaga vs. Gonzaga,Gonzaga,116.0,90,Gonzaga,153.0,67,1,23
2020-11-30,@ UCF,0,0,0,0,Auburn vs. UCF,UCF,222.0,63,Auburn,67.0,55,1,8
2020-12-04,@ Auburn,0,0,0,0,South Alabama vs. Auburn,Auburn,129.0,90,South Alabama,23.0,81,1,9
2020-12-12,Neutral,1,0,0,0,Memphis vs. Auburn,Auburn,180.0,74,Memphis,264.0,71,1,3
2020-12-15,@ Auburn,0,0,0,0,Texas Southern vs. Auburn,Auburn,111.0,80,Texas Southern,76.0,63,1,17
2020-12-19,@ Auburn,0,0,0,0,Troy vs. Auburn,Auburn,181.0,77,Troy,186.0,41,1,36
2021-01-02,@ Texas A&M,0,1,0,0,Auburn vs. Texas A&M,Texas A&M,65.0,68,Auburn,34.0,66,1,2
2021-01-06,@ Ole Miss,0,1,0,0,Auburn vs. Ole Miss,Ole Miss,43.0,72,Auburn,17.0,61,1,11
2021-01-13,@ Georgia,0,1,0,0,Auburn vs. Georgia,Georgia,70.0,77,Auburn,65.0,95,0,-18
2021-01-16,@ Auburn,0,1,0,0,Kentucky vs. Auburn,Auburn,44.0,66,Kentucky,53.0,59,1,7
2021-01-23,@ South Carolina,0,1,0,0,Auburn vs. South Carolina,South Carolina,108.0,86,Auburn,44.0,109,0,-23
2021-01-26,@ Auburn,0,1,0,0,Missouri vs. Auburn,Auburn,40.0,88,Missouri,5.0,82,1,6
2021-01-30,@ Baylor,0,0,0,0,Auburn vs. Baylor,Baylor,1.0,84,Auburn,25.0,72,1,12
2021-02-02,@ Auburn,0,1,0,0,Georgia vs. Auburn,Auburn,20.0,86,Georgia,227.0,91,0,-5
2021-02-06,@ Auburn,0,1,0,0,Ole Miss vs. Auburn,Auburn,16.0,84,Ole Miss,32.0,86,0,-2
2021-02-09,@ Vanderbilt,0,1,0,0,Auburn vs. Vanderbilt,Vanderbilt,195.0,67,Auburn,12.0,73,0,-6
2021-02-13,@ Kentucky,0,1,0,0,Auburn vs. Kentucky,Kentucky,32.0,82,Auburn,24.0,80,1,2
2021-02-20,@ LSU,0,1,0,0,Auburn vs. LSU,LSU,11.0,104,Auburn,25.0,80,1,24
2021-02-23,@ Auburn,0,1,0,0,Florida vs. Auburn,Auburn,22.0,57,Florida,129.0,74,0,-17
2021-02-27,@ Auburn,0,1,0,0,Tennessee vs. Auburn,Auburn,32.0,77,Tennessee,29.0,72,1,5
2021-03-06,@ Auburn,0,1,0,0,Mississippi State vs. Auburn,Auburn,21.0,78,Mississippi State,33.0,71,1,7
2020-11-26,Neutral,1,0,0,0,Austin Peay vs. East Tennessee State,East Tennessee State,27.0,66,Austin Peay,86.0,67,0,-1
2020-11-27,Neutral,1,0,0,0,Abilene Christian vs. Austin Peay,Austin Peay,82.0,72,Abilene Christian,153.0,80,0,-8
2020-12-08,@ Murray State,0,1,0,0,Austin Peay vs. Murray State,Murray State,149.0,87,Austin Peay,39.0,57,1,30
2020-12-15,@ Austin Peay,0,0,0,0,Florida A&M vs. Austin Peay,Austin Peay,171.0,70,Florida A&M,219.0,76,0,-6
2020-12-21,@ Austin Peay,0,1,0,0,Murray State vs. Austin Peay,Austin Peay,306.0,74,Murray State,62.0,70,1,4
2020-12-30,@ Tennessee State,0,1,0,0,Austin Peay vs. Tennessee State,Tennessee State,232.0,59,Austin Peay,173.0,68,0,-9
2021-01-02,@ Austin Peay,0,1,0,0,Eastern Kentucky vs. Austin Peay,Austin Peay,265.0,75,Eastern Kentucky,251.0,80,0,-5
2021-01-09,@ Eastern Illinois,0,1,0,0,Austin Peay vs. Eastern Illinois,Eastern Illinois,271.0,71,Austin Peay,262.0,74,0,-3
2021-01-21,@ Austin Peay,0,1,0,0,Tennessee Tech vs. Austin Peay,Austin Peay,192.0,72,Tennessee Tech,287.0,69,1,3
2021-01-23,@ Austin Peay,0,1,0,0,Jacksonville State vs. Austin Peay,Austin Peay,233.0,70,Jacksonville State,145.0,76,0,-6
2021-01-28,@ Austin Peay,0,1,0,0,Belmont vs. Austin Peay,Austin Peay,237.0,76,Belmont,158.0,81,0,-5
2021-01-30,@ Austin Peay,0,1,0,0,Tennessee State vs. Austin Peay,Austin Peay,186.0,71,Tennessee State,258.0,56,1,15
2021-02-01,@ SIU-Edwardsville,0,1,0,0,Austin Peay vs. SIU-Edwardsville,SIU-Edwardsville,327.0,59,Austin Peay,221.0,74,0,-15
2021-02-04,@ Eastern Kentucky,0,1,0,0,Austin Peay vs. Eastern Kentucky,Eastern Kentucky,269.0,79,Austin Peay,197.0,94,0,-15
2021-02-06,@ Morehead State,0,1,0,0,Austin Peay vs. Morehead State,Morehead State,131.0,75,Austin Peay,171.0,74,1,1
2021-02-08,@ UT Martin,0,1,0,0,Austin Peay vs. UT Martin,UT Martin,299.0,76,Austin Peay,118.0,75,1,1
2021-02-11,@ Austin Peay,0,1,0,0,UT Martin vs. Austin Peay,Austin Peay,133.0,71,UT Martin,295.0,50,1,21
2021-02-13,@ Austin Peay,0,1,0,0,Southeast Missouri State vs. Austin Peay,Austin Peay,121.0,78,Southeast Missouri State,279.0,63,1,15
2021-02-16,@ Southeast Missouri State,0,1,0,0,Austin Peay vs. Southeast Missouri State,Southeast Missouri State,273.0,86,Austin Peay,196.0,81,1,5
2021-02-18,@ Austin Peay,0,1,0,0,SIU-Edwardsville vs. Austin Peay,Austin Peay,246.0,79,SIU-Edwardsville,322.0,57,1,22
2021-02-20,@ Austin Peay,0,1,0,0,Eastern Illinois vs. Austin Peay,Austin Peay,228.0,69,Eastern Illinois,219.0,76,0,-7
2021-02-25,@ Tennessee Tech,0,1,0,0,Austin Peay vs. Tennessee Tech,Tennessee Tech,223.0,81,Austin Peay,180.0,76,1,5
2021-02-27,@ Jacksonville State,0,1,0,0,Austin Peay vs. Jacksonville State,Jacksonville State,205.0,75,Austin Peay,249.0,67,1,8
2021-03-04,Neutral,1,0,1,0,Austin Peay vs. Eastern Kentucky,Eastern Kentucky,232.0,70,Austin Peay,261.0,67,1,3
2020-12-02,@ Michigan,0,0,0,0,Ball State vs. Michigan,Michigan,239.0,84,Ball State,127.0,65,1,19
2020-12-05,@ Ball State,0,0,0,0,Illinois-Chicago vs. Ball State,Ball State,56.0,68,Illinois-Chicago,240.0,66,1,2
2020-12-08,@ Northern Illinois,0,1,0,0,Ball State vs. Northern Illinois,Northern Illinois,203.0,70,Ball State,74.0,79,0,-9
2020-12-12,@ Ball State,0,0,0,0,Illinois State vs. Ball State,Ball State,217.0,82,Illinois State,59.0,66,1,16
2020-12-19,@ Indiana State,0,0,0,0,Ball State vs. Indiana State,Indiana State,71.0,67,Ball State,249.0,57,1,10
2020-12-22,@ Western Michigan,0,1,0,0,Ball State vs. Western Michigan,Western Michigan,263.0,68,Ball State,221.0,76,0,-8
2021-01-02,@ Ball State,0,1,0,0,Ohio vs. Ball State,Ball State,302.0,68,Ohio,223.0,78,0,-10
2021-01-09,@ Buffalo,0,1,0,0,Ball State vs. Buffalo,Buffalo,94.0,86,Ball State,322.0,69,1,17
2021-01-12,@ Bowling Green,0,1,0,0,Ball State vs. Bowling Green,Bowling Green,148.0,64,Ball State,302.0,88,0,-24
2021-01-16,@ Ball State,0,1,0,0,Northern Illinois vs. Ball State,Ball State,297.0,78,Northern Illinois,310.0,58,1,20
2021-01-19,@ Miami (OH),0,1,0,0,Ball State vs. Miami (OH),Miami (OH),297.0,81,Ball State,301.0,71,1,10
2021-01-23,@ Ohio,0,1,0,0,Ball State vs. Ohio,Ohio,146.0,85,Ball State,298.0,77,1,8
2021-02-02,@ Ball State,0,1,0,0,Buffalo vs. Ball State,Ball State,205.0,58,Buffalo,99.0,78,0,-20
2021-02-06,@ Ball State,0,1,0,0,Toledo vs. Ball State,Ball State,150.0,81,Toledo,116.0,67,1,14
2021-02-16,@ Ball State,0,1,0,0,Bowling Green vs. Ball State,Ball State,128.0,62,Bowling Green,33.0,75,0,-13
2021-02-24,@ Ball State,0,1,0,0,Kent State vs. Ball State,Ball State,127.0,90,Kent State,93.0,71,1,19
2021-02-27,@ Ball State,0,1,0,0,Central Michigan vs. Ball State,Ball State,98.0,97,Central Michigan,298.0,91,1,6
2021-03-02,@ Ball State,0,1,0,0,Eastern Michigan vs. Ball State,Ball State,111.0,100,Eastern Michigan,326.0,65,1,35
2021-03-05,@ Toledo,0,1,0,0,Ball State vs. Toledo,Toledo,48.0,89,Ball State,128.0,70,1,19
2021-03-11,Neutral,1,0,1,0,Ball State vs. Toledo,Toledo,48.0,91,Ball State,121.0,89,1,2
2020-11-29,Neutral,1,0,0,0,Washington vs. Baylor,Baylor,203.0,86,Washington,211.0,52,1,34
2020-12-02,Neutral,1,0,0,0,Baylor vs. Illinois,Illinois,24.0,69,Baylor,221.0,82,0,-13
2020-12-09,@ Baylor,0,0,0,0,Stephen F. Austin vs. Baylor,Baylor,7.0,83,Stephen F. Austin,244.0,52,1,31
2020-12-19,@ Kansas State,0,1,0,0,Baylor vs. Kansas State,Kansas State,160.0,69,Baylor,6.0,100,0,-31
2020-12-29,@ Baylor,0,0,0,0,Central Arkansas vs. Baylor,Baylor,22.0,93,Central Arkansas,60.0,56,1,37
2021-01-02,@ Iowa State,0,1,0,0,Baylor vs. Iowa State,Iowa State,291.0,65,Baylor,89.0,76,0,-11
2021-01-06,@ Baylor,0,1,0,0,Oklahoma vs. Baylor,Baylor,79.0,76,Oklahoma,7.0,61,1,15
2021-01-09,@ TCU,0,1,0,0,Baylor vs. TCU,TCU,123.0,49,Baylor,39.0,67,0,-18
2021-01-16,@ Texas Tech,0,1,0,0,Baylor vs. Texas Tech,Texas Tech,25.0,60,Baylor,19.0,68,0,-8
2021-01-18,@ Baylor,0,1,0,0,Kansas vs. Baylor,Baylor,3.0,77,Kansas,43.0,69,1,8
2021-01-23,@ Oklahoma State,0,1,0,0,Baylor vs. Oklahoma State,Oklahoma State,61.0,66,Baylor,2.0,81,0,-15
2021-01-27,@ Baylor,0,1,0,0,Kansas State vs. Baylor,Baylor,1.0,107,Kansas State,151.0,59,1,48
2021-02-02,@ Texas,0,1,0,0,Baylor vs. Texas,Texas,35.0,69,Baylor,1.0,83,0,-14
2021-02-23,@ Baylor,0,1,0,0,Iowa State vs. Baylor,Baylor,1.0,77,Iowa State,140.0,72,1,5
2021-02-27,@ Kansas,0,1,0,0,Baylor vs. Kansas,Kansas,10.0,71,Baylor,2.0,58,1,13
2021-03-02,@ West Virginia,0,1,0,0,Baylor vs. West Virginia,West Virginia,6.0,89,Baylor,2.0,94,0,-5
2021-03-04,@ Baylor,0,1,0,0,Oklahoma State vs. Baylor,Baylor,2.0,81,Oklahoma State,19.0,70,1,11
2021-03-07,@ Baylor,0,1,0,0,Texas Tech vs. Baylor,Baylor,2.0,88,Texas Tech,4.0,73,1,15
2021-03-11,Neutral,1,0,1,0,Kansas State vs. Baylor,Baylor,1.0,74,Kansas State,187.0,68,1,6
2021-03-12,Neutral,1,0,1,0,Oklahoma State vs. Baylor,Baylor,1.0,74,Oklahoma State,28.0,83,0,-9
2021-03-19,Neutral,1,0,1,1,Hartford vs. Baylor,Baylor,1.0,79,Hartford,138.0,55,1,24
2021-03-21,Neutral,1,0,1,1,Wisconsin vs. Baylor,Baylor,2.0,76,Wisconsin,55.0,63,1,13
2021-03-27,Neutral,1,0,1,1,Villanova vs. Baylor,Baylor,1.0,62,Villanova,52.0,51,1,11
2021-04-03,Neutral,1,0,1,1,Houston vs. Baylor,Baylor,1.0,78,Houston,3.0,59,1,19
